violation_type,frame,track_id,leader_track_id,class_name,lane,d
Tailgating,713.0,294,302.0,car,Outer,1.4614920828152538
Tailgating,713.0,306,90.0,motorcycle,Outer,1.752050039401486
Tailgating,713.0,237,68.0,motorcycle,Outer,1.1116063698725225
Tailgating,714.0,301,278.0,motorcycle,Inner,0.22523783458011587
Tailgating,714.0,278,283.0,person,Inner,0.029036419977015508
Tailgating,714.0,295,254.0,person,Inner,3.8518933022502875
Tailgating,714.0,203,244.0,motorcycle,Inner,0.6049714312274198
Tailgating,714.0,282,16.0,motorcycle,Outer,1.4135803379876075
Tailgating,714.0,32,7.0,person,Outer,0.6021949618159306
Tailgating,714.0,320,287.0,motorcycle,Outer,2.8278500272389193
Tailgating,714.0,287,5.0,motorcycle,Outer,0.1030044097949688
Tailgating,714.0,306,90.0,motorcycle,Outer,1.7260097493820357
Tailgating,714.0,237,68.0,motorcycle,Outer,1.0861453171189424
Tailgating,715.0,301,278.0,motorcycle,Inner,0.1364925863680022
Tailgating,715.0,295,254.0,person,Inner,3.9226713968981155
Tailgating,715.0,203,244.0,motorcycle,Inner,0.6655835785617139
Tailgating,715.0,282,16.0,motorcycle,Outer,1.4101371367234996
Tailgating,715.0,32,7.0,person,Outer,0.5982245507542003
Tailgating,715.0,7,320.0,car,Outer,1.9356602631178406
Tailgating,715.0,320,287.0,motorcycle,Outer,2.855358235329897
Tailgating,715.0,287,5.0,motorcycle,Outer,0.018777156474453483
Tailgating,715.0,306,90.0,motorcycle,Outer,1.707490966486378
Tailgating,715.0,90,86.0,car,Outer,0.3857412669195656
Tailgating,715.0,237,68.0,motorcycle,Outer,1.078876747432129
Tailgating,716.0,301,278.0,motorcycle,Inner,0.05168242810681098
Tailgating,716.0,295,299.0,person,Inner,0.0625415140984356
Tailgating,716.0,203,244.0,motorcycle,Inner,0.715560621905837
Tailgating,716.0,282,16.0,motorcycle,Outer,1.3982600005392167
Tailgating,716.0,7,320.0,car,Outer,1.9379928605671377
Tailgating,716.0,320,5.0,motorcycle,Outer,3.0639767083456504
Tailgating,716.0,5,287.0,motorcycle,Outer,0.091134345434772
Tailgating,716.0,306,90.0,motorcycle,Outer,1.6779706511798997
Tailgating,716.0,237,68.0,motorcycle,Outer,1.0536391843934683
Tailgating,717.0,295,299.0,person,Inner,0.11580077861895595
Tailgating,717.0,138,82.0,car,Inner,1.71192659613612
Tailgating,717.0,203,244.0,motorcycle,Inner,0.7458927266367547
Tailgating,717.0,282,16.0,motorcycle,Outer,1.3841763080429588
Tailgating,717.0,7,320.0,car,Outer,1.917894889710222
Tailgating,717.0,5,287.0,motorcycle,Outer,0.19710590686251578
Tailgating,717.0,306,90.0,motorcycle,Outer,1.6683064649516837
Tailgating,717.0,237,68.0,motorcycle,Outer,1.028439336773551
Tailgating,718.0,295,299.0,person,Inner,0.1649394353535641
Tailgating,718.0,138,82.0,car,Inner,1.6933329934043
Tailgating,718.0,203,244.0,motorcycle,Inner,0.785739974394411
Tailgating,718.0,5,287.0,motorcycle,Outer,0.2844939941172588
Tailgating,718.0,55,262.0,car,Outer,1.7503554834984594
Tailgating,718.0,306,90.0,motorcycle,Outer,1.652557611288813
Tailgating,718.0,237,68.0,motorcycle,Outer,1.0231512657519874
Tailgating,719.0,295,299.0,person,Inner,0.21771112990713853
Tailgating,719.0,138,82.0,car,Inner,1.681844955597577
Tailgating,719.0,203,330.0,motorcycle,Inner,0.08960596131491426
Tailgating,719.0,5,287.0,motorcycle,Outer,0.37285071674558196
Tailgating,719.0,55,262.0,car,Outer,1.71510624594922
Tailgating,719.0,306,90.0,motorcycle,Outer,1.6349535163488502
Tailgating,719.0,237,68.0,motorcycle,Outer,1.0049986962650852
Tailgating,720.0,295,299.0,person,Inner,0.2552507026049326
Tailgating,720.0,138,132.0,car,Inner,1.4442782884569487
Tailgating,720.0,203,330.0,motorcycle,Inner,0.06966356364406438
Tailgating,720.0,330,244.0,car,Inner,0.8036196366725084
Tailgating,720.0,5,287.0,motorcycle,Outer,0.43858209865564723
Tailgating,720.0,55,262.0,car,Outer,1.685882703422457
Tailgating,720.0,306,90.0,motorcycle,Outer,1.617598350561953
Tailgating,720.0,237,68.0,motorcycle,Outer,0.9868539616926074
Tailgating,721.0,295,299.0,person,Inner,0.3064704039251071
Tailgating,721.0,138,132.0,car,Inner,1.4250627555592492
Tailgating,721.0,203,330.0,motorcycle,Inner,0.04973751197487487
Tailgating,721.0,330,244.0,car,Inner,0.8641567648487541
Tailgating,721.0,282,16.0,motorcycle,Outer,1.3611741263597716
Tailgating,721.0,32,7.0,person,Outer,0.7138455668030403
Tailgating,721.0,55,262.0,car,Outer,1.6609939126174869
Tailgating,721.0,306,90.0,motorcycle,Outer,1.5967311855698554
Tailgating,721.0,237,68.0,motorcycle,Outer,0.9664851373922615
Tailgating,722.0,308,278.0,motorcycle,Inner,1.931410637314955
Tailgating,722.0,278,283.0,person,Inner,0.018434303450180267
Tailgating,722.0,295,299.0,person,Inner,0.34340006256653616
Tailgating,722.0,138,132.0,car,Inner,1.3843371328803316
Tailgating,722.0,203,330.0,motorcycle,Inner,0.038729017473849166
Tailgating,722.0,330,244.0,car,Inner,0.894733873673421
Tailgating,722.0,282,16.0,motorcycle,Outer,1.3570521401972206
Tailgating,722.0,32,7.0,person,Outer,0.7677255094292946
Tailgating,722.0,262,294.0,motorcycle,Outer,2.9521260716761786
Tailgating,722.0,306,90.0,motorcycle,Outer,1.5811040305392388
Tailgating,722.0,237,68.0,motorcycle,Outer,0.9467117487000258
Tailgating,723.0,308,278.0,motorcycle,Inner,1.8558334936045127
Tailgating,723.0,278,283.0,person,Inner,0.023166514263070023
Tailgating,723.0,283,301.0,motorcycle,Inner,0.41454712064258137
Tailgating,723.0,295,299.0,person,Inner,0.40671049861649883
Tailgating,723.0,138,132.0,car,Inner,1.347812521285714
Tailgating,723.0,203,330.0,motorcycle,Inner,0.01774439393226065
Tailgating,723.0,330,244.0,car,Inner,0.9354425382818983
Tailgating,723.0,282,16.0,motorcycle,Outer,1.3517951427268269
Tailgating,723.0,32,7.0,person,Outer,0.8471711048058352
Tailgating,723.0,306,90.0,motorcycle,Outer,1.5434873037164403
Tailgating,723.0,237,68.0,motorcycle,Outer,0.9366181428580682
Tailgating,724.0,308,278.0,motorcycle,Inner,1.777492646096237
Tailgating,724.0,278,283.0,person,Inner,0.023072313854697272
Tailgating,724.0,283,301.0,motorcycle,Inner,0.47437184096630053
Tailgating,724.0,295,299.0,person,Inner,0.463879948628629
Tailgating,724.0,138,132.0,car,Inner,1.321767417426364
Tailgating,724.0,203,330.0,motorcycle,Inner,0.006650198565545437
Tailgating,724.0,282,16.0,motorcycle,Outer,1.3499324574053355
Tailgating,724.0,32,7.0,person,Outer,0.9256240796763541
Tailgating,724.0,320,5.0,motorcycle,Outer,2.6054495040531185
Tailgating,724.0,306,90.0,motorcycle,Outer,1.5180967486750343
Tailgating,724.0,237,68.0,motorcycle,Outer,0.9148611973166824
Tailgating,725.0,308,278.0,motorcycle,Inner,1.7022073805744429
Tailgating,725.0,278,283.0,person,Inner,0.03650770124716535
Tailgating,725.0,283,301.0,motorcycle,Inner,0.5388712403278932
Tailgating,725.0,295,299.0,person,Inner,0.5201972482234425
Tailgating,725.0,254,134.0,motorcycle,Inner,1.9183907022407136
Tailgating,725.0,138,132.0,car,Inner,1.290559364815314
Tailgating,725.0,203,244.0,motorcycle,Inner,1.003060068389508
Tailgating,725.0,282,16.0,motorcycle,Outer,1.3269223571278166
Tailgating,725.0,32,7.0,person,Outer,1.0177091196902879
Tailgating,725.0,320,5.0,motorcycle,Outer,2.5698673528631755
Tailgating,725.0,306,90.0,motorcycle,Outer,1.4926035066026997
Tailgating,725.0,237,68.0,motorcycle,Outer,0.8964837201374707
Tailgating,726.0,308,278.0,motorcycle,Inner,1.6242421046737892
Tailgating,726.0,278,283.0,person,Inner,0.03639467270141813
Tailgating,726.0,283,301.0,motorcycle,Inner,0.6041996292081468
Tailgating,726.0,295,299.0,person,Inner,0.6040827021614824
Tailgating,726.0,254,134.0,motorcycle,Inner,1.8848747067519769
Tailgating,726.0,138,132.0,car,Inner,1.2463657593459985
Tailgating,726.0,330,203.0,car,Inner,0.02443642767190758
Tailgating,726.0,282,16.0,motorcycle,Outer,1.3239087034894805
Tailgating,726.0,32,300.0,person,Outer,0.02958375504949545
Tailgating,726.0,320,5.0,motorcycle,Outer,2.552348780484708
Tailgating,726.0,55,262.0,car,Outer,1.7653124532645568
Tailgating,726.0,306,90.0,motorcycle,Outer,1.457859733732209
Tailgating,726.0,237,68.0,motorcycle,Outer,0.8765719852923191
Tailgating,727.0,308,278.0,motorcycle,Inner,1.5351478810127859
Tailgating,727.0,278,283.0,person,Inner,0.054400686213159015
Tailgating,727.0,295,299.0,person,Inner,0.67413922437979
Tailgating,727.0,254,134.0,motorcycle,Inner,1.8399474770119821
Tailgating,727.0,138,132.0,car,Inner,1.20997465602259
Tailgating,727.0,330,203.0,car,Inner,0.05315721741252347
Tailgating,727.0,203,244.0,motorcycle,Inner,1.0704662607840032
Tailgating,727.0,282,32.0,motorcycle,Outer,1.0879639337791787
Tailgating,727.0,32,16.0,person,Outer,0.10054255544439536
Tailgating,727.0,320,5.0,motorcycle,Outer,2.557622756924319
Tailgating,727.0,5,287.0,motorcycle,Outer,0.7771930156062664
Tailgating,727.0,55,262.0,car,Outer,1.7946896569820996
Tailgating,727.0,306,90.0,motorcycle,Outer,1.4211723112818704
Tailgating,727.0,237,68.0,motorcycle,Outer,0.8681586757683384
Tailgating,728.0,308,278.0,motorcycle,Inner,1.457554458564939
Tailgating,728.0,278,283.0,person,Inner,0.05422921529657637
Tailgating,728.0,295,299.0,person,Inner,0.7315616100088428
Tailgating,728.0,254,134.0,motorcycle,Inner,1.8034791649255097
Tailgating,728.0,138,132.0,car,Inner,1.1666797403320506
Tailgating,728.0,330,203.0,car,Inner,0.0619391406807848
Tailgating,728.0,32,16.0,person,Outer,0.1381224148526714
Tailgating,728.0,320,5.0,motorcycle,Outer,2.5516147026707516
Tailgating,728.0,5,287.0,motorcycle,Outer,0.8251974342121634
Tailgating,728.0,55,262.0,car,Outer,1.8012031184680417
Tailgating,728.0,262,294.0,motorcycle,Outer,3.0243764098187973
Tailgating,728.0,306,90.0,motorcycle,Outer,1.3967386597400764
Tailgating,728.0,237,68.0,motorcycle,Outer,0.8616543379170981
Tailgating,729.0,308,278.0,motorcycle,Inner,1.3884026077501845
Tailgating,729.0,278,283.0,person,Inner,0.04975972831604701
Tailgating,729.0,283,301.0,motorcycle,Inner,0.7187312756541595
Tailgating,729.0,295,299.0,person,Inner,0.8152666489042116
Tailgating,729.0,254,134.0,motorcycle,Inner,1.7586169825498048
Tailgating,729.0,138,132.0,car,Inner,1.1310595504259333
Tailgating,729.0,330,203.0,car,Inner,0.06196329913660292
Tailgating,729.0,282,32.0,motorcycle,Outer,0.9697720645806304
Tailgating,729.0,32,16.0,person,Outer,0.21464079044922407
Tailgating,729.0,7,320.0,car,Outer,2.2856178042653896
Tailgating,729.0,320,5.0,motorcycle,Outer,2.5319462373548776
Tailgating,729.0,262,294.0,motorcycle,Outer,3.0552367073391236
Tailgating,729.0,306,90.0,motorcycle,Outer,1.372497515659668
Tailgating,729.0,237,68.0,motorcycle,Outer,0.8534614581227166
Tailgating,730.0,308,278.0,motorcycle,Inner,1.3137983236147777
Tailgating,730.0,278,283.0,person,Inner,0.05841794943289512
Tailgating,730.0,295,299.0,person,Inner,0.8727840886101073
Tailgating,730.0,254,134.0,motorcycle,Inner,1.7139650296489222
Tailgating,730.0,138,132.0,car,Inner,1.097363485838862
Tailgating,730.0,330,203.0,car,Inner,0.07069583057955692
Tailgating,730.0,203,244.0,motorcycle,Inner,1.1552705735633642
Tailgating,730.0,282,32.0,motorcycle,Outer,0.9376023181704981
Tailgating,730.0,7,320.0,car,Outer,2.345220185366273
Tailgating,730.0,320,5.0,motorcycle,Outer,2.5271474577943653
Tailgating,730.0,5,287.0,motorcycle,Outer,0.9106978263609363
Tailgating,730.0,306,90.0,motorcycle,Outer,1.3277943090518707
Tailgating,730.0,237,68.0,motorcycle,Outer,0.8356948105402386
Tailgating,731.0,308,278.0,motorcycle,Inner,1.236711099570026
Tailgating,731.0,278,283.0,person,Inner,0.05820510011582473
Tailgating,731.0,295,299.0,person,Inner,0.9464699331573926
Tailgating,731.0,254,134.0,motorcycle,Inner,1.6725711474067753
Tailgating,731.0,138,132.0,car,Inner,1.0636905646023438
Tailgating,731.0,330,203.0,car,Inner,0.05207710026928986
Tailgating,731.0,203,244.0,motorcycle,Inner,1.2028376302684431
Tailgating,731.0,282,32.0,motorcycle,Outer,0.9239958972467761
Tailgating,731.0,320,333.0,motorcycle,Outer,1.5381035070822613
Tailgating,731.0,5,287.0,motorcycle,Outer,0.934341010126173
Tailgating,731.0,306,90.0,motorcycle,Outer,1.3032890454321588
Tailgating,731.0,86,231.0,person,Outer,0.5018032377181744
Tailgating,731.0,237,68.0,motorcycle,Outer,0.8193247973346537
Tailgating,732.0,308,278.0,motorcycle,Inner,1.1556614524262112
Tailgating,732.0,278,283.0,person,Inner,0.07590661713338348
Tailgating,732.0,283,301.0,motorcycle,Inner,0.848547815956349
Tailgating,732.0,295,299.0,person,Inner,1.0262679170386482
Tailgating,732.0,254,134.0,motorcycle,Inner,1.636606230716264
Tailgating,732.0,330,203.0,car,Inner,0.05210051675725446
Tailgating,732.0,203,244.0,motorcycle,Inner,1.2303447301639647
Tailgating,732.0,282,32.0,motorcycle,Outer,0.9006908146448868
Tailgating,732.0,16,300.0,car,Outer,0.05319605840137336
Tailgating,732.0,320,333.0,motorcycle,Outer,1.5009287048888327
Tailgating,732.0,5,287.0,motorcycle,Outer,0.942030116869175
Tailgating,732.0,55,262.0,car,Outer,1.678959141183237
Tailgating,732.0,306,90.0,motorcycle,Outer,1.2769265987436622
Tailgating,732.0,86,231.0,person,Outer,0.469636928595937
Tailgating,732.0,237,68.0,motorcycle,Outer,0.8015533535426941
Tailgating,733.0,308,278.0,motorcycle,Inner,1.0630995578839149
Tailgating,733.0,278,283.0,person,Inner,0.0847068848699547
Tailgating,733.0,283,301.0,motorcycle,Inner,0.9079857360081367
Tailgating,733.0,295,299.0,person,Inner,1.0873683398880263
Tailgating,733.0,330,203.0,car,Inner,0.032283250320592365
Tailgating,733.0,203,244.0,motorcycle,Inner,1.2773145439555649
Tailgating,733.0,282,16.0,motorcycle,Outer,1.2843567482214424
Tailgating,733.0,320,333.0,motorcycle,Outer,1.463743597254028
Tailgating,733.0,5,287.0,motorcycle,Outer,0.9560942306211859
Tailgating,733.0,55,262.0,car,Outer,1.6304796953647462
Tailgating,733.0,306,90.0,motorcycle,Outer,1.2321256186560945
Tailgating,733.0,86,231.0,person,Outer,0.41642581186672756
Tailgating,733.0,237,68.0,motorcycle,Outer,0.7740813679598872
Tailgating,734.0,308,278.0,motorcycle,Inner,0.9972503004751991
Tailgating,734.0,278,283.0,person,Inner,0.07115856047305823
Tailgating,734.0,283,301.0,motorcycle,Inner,1.0088242218846333
Tailgating,734.0,295,299.0,person,Inner,1.1389599053881947
Tailgating,734.0,330,203.0,car,Inner,0.03231019079508409
Tailgating,734.0,203,244.0,motorcycle,Inner,1.304757718283873
Tailgating,734.0,282,16.0,motorcycle,Outer,1.2795259785503361
Tailgating,734.0,320,333.0,motorcycle,Outer,1.4265483500729703
Tailgating,734.0,55,262.0,car,Outer,1.5767347524780604
Tailgating,734.0,294,302.0,car,Outer,1.3968957601192165
Tailgating,734.0,306,90.0,motorcycle,Outer,1.2055118334583226
Tailgating,734.0,237,68.0,motorcycle,Outer,0.7383506490330392
Tailgating,735.0,308,278.0,motorcycle,Inner,0.9199076991309454
Tailgating,735.0,278,283.0,person,Inner,0.06667756335622764
Tailgating,735.0,283,301.0,motorcycle,Inner,1.0995822824686408
Tailgating,735.0,295,299.0,person,Inner,1.196726644297183
Tailgating,735.0,330,203.0,car,Inner,0.021122726089939068
Tailgating,735.0,203,244.0,motorcycle,Inner,1.3321858632605428
Tailgating,735.0,282,16.0,motorcycle,Outer,1.265400535066881
Tailgating,735.0,320,333.0,motorcycle,Outer,1.3846575151664509
Tailgating,735.0,55,262.0,car,Outer,1.5194078586536903
Tailgating,735.0,294,302.0,car,Outer,1.3813506521023937
Tailgating,735.0,306,90.0,motorcycle,Outer,1.1716285742008394
Tailgating,735.0,237,68.0,motorcycle,Outer,0.7010895194823865
Tailgating,735.0,68,282.0,person,Outer,2.1525663433009505
Tailgating,736.0,308,278.0,motorcycle,Inner,0.8385823440313523
Tailgating,736.0,278,283.0,person,Inner,0.07133767250301801
Tailgating,736.0,283,301.0,motorcycle,Inner,1.1964304890885347
Tailgating,736.0,295,299.0,person,Inner,1.2396810919869343
Tailgating,736.0,330,203.0,car,Inner,0.021134819730087104
Tailgating,736.0,203,244.0,motorcycle,Inner,1.359571430825194
Tailgating,736.0,282,16.0,motorcycle,Outer,1.2617155810136553
Tailgating,736.0,16,300.0,car,Outer,0.03259565623362906
Tailgating,736.0,55,262.0,car,Outer,1.456496206802422
Tailgating,736.0,294,302.0,car,Outer,1.3658647616835473
Tailgating,736.0,306,90.0,motorcycle,Outer,1.1246982819610978
Tailgating,736.0,237,68.0,motorcycle,Outer,0.68211700989883
Tailgating,737.0,308,278.0,motorcycle,Inner,0.765759844555594
Tailgating,737.0,283,301.0,motorcycle,Inner,1.3104871084530032
Tailgating,737.0,295,299.0,person,Inner,1.2961017723559503
Tailgating,737.0,306,213.0,motorcycle,Inner,2.78626108431847
Tailgating,737.0,330,203.0,car,Inner,0.011229782784236015
Tailgating,737.0,203,244.0,motorcycle,Inner,1.3880145961740873
Tailgating,737.0,282,16.0,motorcycle,Outer,1.2675125337683628
Tailgating,737.0,16,7.0,car,Outer,1.0026856933317487
Tailgating,737.0,320,333.0,motorcycle,Outer,1.3101945912532675
Tailgating,737.0,55,262.0,car,Outer,1.4208291083418756
Tailgating,737.0,294,302.0,car,Outer,1.336426503028226
Tailgating,737.0,237,68.0,motorcycle,Outer,0.6563668281267813
Tailgating,738.0,308,278.0,motorcycle,Inner,0.7014695498866157
Tailgating,738.0,295,299.0,person,Inner,1.3342939855936544
Tailgating,738.0,306,213.0,motorcycle,Inner,2.773454158240906
Tailgating,738.0,330,244.0,car,Inner,1.4074814012784782
Tailgating,738.0,320,333.0,motorcycle,Outer,1.2547276642930472
Tailgating,738.0,5,287.0,motorcycle,Outer,1.2841114886103169
Tailgating,738.0,294,302.0,car,Outer,1.3070911094600104
Tailgating,738.0,237,68.0,motorcycle,Outer,0.6204238199941674
Tailgating,738.0,68,282.0,person,Outer,2.258986997437264
Tailgating,739.0,308,278.0,motorcycle,Inner,0.6415452235349244
Tailgating,739.0,295,299.0,person,Inner,1.3671078626690674
Tailgating,739.0,306,213.0,motorcycle,Inner,2.7604487763577774
Tailgating,739.0,203,330.0,motorcycle,Inner,0.0
Tailgating,739.0,330,244.0,car,Inner,1.416972156457478
Tailgating,739.0,5,287.0,motorcycle,Outer,1.3763487972593091
Tailgating,739.0,294,302.0,car,Outer,1.2846313282316562
Tailgating,739.0,237,68.0,motorcycle,Outer,0.5857502425138937
Tailgating,739.0,68,282.0,person,Outer,2.3259950821802104
Tailgating,740.0,260,300.0,motorcycle,Inner,0.9216745167281076
Tailgating,740.0,308,278.0,motorcycle,Inner,0.5776437129945172
Tailgating,740.0,295,329.0,person,Inner,0.035979813618519096
Tailgating,740.0,306,213.0,motorcycle,Inner,2.7600977746866695
Tailgating,740.0,203,330.0,motorcycle,Inner,0.0
Tailgating,740.0,330,244.0,car,Inner,1.4364362458818376
Tailgating,740.0,282,16.0,motorcycle,Outer,1.2566363723167717
Tailgating,740.0,16,7.0,car,Outer,1.0089919559369367
Tailgating,740.0,320,333.0,motorcycle,Outer,1.1760524794968685
Tailgating,740.0,294,302.0,car,Outer,1.2483287474456228
Tailgating,740.0,237,68.0,motorcycle,Outer,0.5147626139418844
Tailgating,740.0,68,282.0,person,Outer,2.390738426176175
Tailgating,741.0,260,300.0,motorcycle,Inner,1.0015024243514687
Tailgating,741.0,308,278.0,motorcycle,Inner,0.5139231595052796
Tailgating,741.0,295,329.0,person,Inner,0.09887924449062947
Tailgating,741.0,306,213.0,motorcycle,Inner,2.738746097190669
Tailgating,741.0,203,330.0,motorcycle,Inner,0.0
Tailgating,741.0,330,244.0,car,Inner,1.4564510342556503
Tailgating,741.0,282,16.0,motorcycle,Outer,1.2624473072782636
Tailgating,741.0,7,320.0,car,Outer,2.5836406082452585
Tailgating,741.0,294,302.0,car,Outer,1.2332308461360753
Tailgating,741.0,237,68.0,motorcycle,Outer,0.44536459245594495
Tailgating,741.0,68,282.0,person,Outer,2.455075054399557
Tailgating,742.0,244,260.0,person,Inner,0.39374394838867743
Tailgating,742.0,260,300.0,motorcycle,Inner,1.0723768201533928
Tailgating,742.0,308,278.0,motorcycle,Inner,0.4503787842801791
Tailgating,742.0,295,329.0,person,Inner,0.15940829028103246
Tailgating,742.0,306,213.0,motorcycle,Inner,2.7382797374519954
Tailgating,742.0,203,330.0,motorcycle,Inner,0.0
Tailgating,742.0,330,244.0,car,Inner,1.4764606895356966
Tailgating,742.0,282,16.0,motorcycle,Outer,1.2585668338260771
Tailgating,742.0,7,320.0,car,Outer,2.5804782575040304
Tailgating,742.0,294,302.0,car,Outer,1.2114269175495418
Tailgating,742.0,237,68.0,motorcycle,Outer,0.37470454587826746
Tailgating,742.0,68,282.0,person,Outer,2.512240694964417
Tailgating,743.0,244,260.0,person,Inner,0.330193656886258
Tailgating,743.0,260,300.0,motorcycle,Inner,1.153783434304617
Tailgating,743.0,308,278.0,motorcycle,Inner,0.37672185460987234
Tailgating,743.0,295,329.0,person,Inner,0.2117010007910329
Tailgating,743.0,306,213.0,motorcycle,Inner,2.725095513019971
Tailgating,743.0,138,82.0,car,Inner,1.3174522853338237
Tailgating,743.0,203,330.0,motorcycle,Inner,0.0
Tailgating,743.0,330,244.0,car,Inner,1.495981056837102
Tailgating,743.0,282,16.0,motorcycle,Outer,1.253248839127398
Tailgating,743.0,16,7.0,car,Outer,1.0295457052626873
Tailgating,743.0,7,320.0,car,Outer,2.6316604311433704
Tailgating,743.0,320,333.0,motorcycle,Outer,1.0349679628066604
Tailgating,743.0,294,302.0,car,Outer,1.1826534081947906
Tailgating,743.0,237,68.0,motorcycle,Outer,0.2674276122614597
Tailgating,743.0,68,282.0,person,Outer,2.605300047959313
Tailgating,744.0,260,300.0,motorcycle,Inner,1.2126466650841727
Tailgating,744.0,308,278.0,motorcycle,Inner,0.31703443682891513
Tailgating,744.0,295,329.0,person,Inner,0.272030434537306
Tailgating,744.0,306,213.0,motorcycle,Inner,2.703170281008103
Tailgating,744.0,203,330.0,motorcycle,Inner,0.0
Tailgating,744.0,330,244.0,car,Inner,1.5154530116314011
Tailgating,744.0,282,16.0,motorcycle,Outer,1.2601210688976772
Tailgating,744.0,16,7.0,car,Outer,1.0334742236937557
Tailgating,744.0,7,320.0,car,Outer,2.660642192587505
Tailgating,744.0,320,333.0,motorcycle,Outer,0.9660056779012752
Tailgating,744.0,294,302.0,car,Outer,1.1677144218025646
Tailgating,744.0,237,68.0,motorcycle,Outer,0.16340180605480253
Tailgating,744.0,68,282.0,person,Outer,2.686897341843809
Tailgating,745.0,260,300.0,motorcycle,Inner,1.261428508583843
Tailgating,745.0,308,278.0,motorcycle,Inner,0.24983433701838348
Tailgating,745.0,295,329.0,person,Inner,0.3235242050746874
Tailgating,745.0,306,213.0,motorcycle,Inner,2.681505507661811
Tailgating,745.0,203,330.0,motorcycle,Inner,0.0
Tailgating,745.0,330,244.0,car,Inner,1.543872485551071
Tailgating,745.0,282,16.0,motorcycle,Outer,1.2667495400911246
Tailgating,745.0,16,7.0,car,Outer,1.03487952633075
Tailgating,745.0,7,320.0,car,Outer,2.693696177073157
Tailgating,745.0,320,333.0,motorcycle,Outer,0.9002624845137065
Tailgating,745.0,294,302.0,car,Outer,1.1673366430151886
Tailgating,745.0,237,68.0,motorcycle,Outer,0.08754011905829312
Tailgating,745.0,68,282.0,person,Outer,2.7497635573850325
Tailgating,746.0,260,300.0,motorcycle,Inner,1.2969425623881445
Tailgating,746.0,308,278.0,motorcycle,Inner,0.18347978606518045
Tailgating,746.0,295,329.0,person,Inner,0.3885938995250929
Tailgating,746.0,306,213.0,motorcycle,Inner,2.6680631252737825
Tailgating,746.0,330,203.0,car,Inner,0.009903447616793454
Tailgating,746.0,203,244.0,motorcycle,Inner,1.5628169985385365
Tailgating,746.0,282,16.0,motorcycle,Outer,1.2733478947581467
Tailgating,746.0,16,7.0,car,Outer,1.008650718637368
Tailgating,746.0,320,333.0,motorcycle,Outer,0.8133092483736375
Tailgating,746.0,294,302.0,car,Outer,1.145746375212049
Tailgating,746.0,237,68.0,motorcycle,Outer,0.020012312063783243
Tailgating,746.0,68,282.0,person,Outer,2.8036417790885535
Tailgating,747.0,124,300.0,motorcycle,Inner,0.8133255189696366
Tailgating,747.0,308,278.0,motorcycle,Inner,0.11230038592193997
Tailgating,747.0,295,329.0,person,Inner,0.4643476553002874
Tailgating,747.0,306,213.0,motorcycle,Inner,2.645831377028091
Tailgating,747.0,203,330.0,motorcycle,Inner,0.005727781055216404
Tailgating,747.0,282,16.0,motorcycle,Outer,1.2801454072789746
Tailgating,747.0,16,7.0,car,Outer,0.9826604262415998
Tailgating,747.0,320,333.0,motorcycle,Outer,0.71648116396837
Tailgating,747.0,294,254.0,car,Outer,3.0474475088515103
Tailgating,747.0,68,237.0,person,Outer,0.017834094453431783
Tailgating,747.0,237,282.0,motorcycle,Outer,2.820661521276876
Tailgating,748.0,124,300.0,motorcycle,Inner,0.7145104615961159
Tailgating,748.0,308,278.0,motorcycle,Inner,0.056259095950630306
Tailgating,748.0,295,329.0,person,Inner,0.5284719961870413
Tailgating,748.0,306,213.0,motorcycle,Inner,2.632032239610017
Tailgating,748.0,203,330.0,motorcycle,Inner,0.0043140561067443114
Tailgating,748.0,320,333.0,motorcycle,Outer,0.5917761327317523
Tailgating,748.0,294,254.0,car,Outer,3.0708094249777433
Tailgating,748.0,68,237.0,person,Outer,0.03596336561961173
Tailgating,748.0,237,282.0,motorcycle,Outer,2.82145047042683
Tailgating,749.0,124,300.0,motorcycle,Inner,0.6518617317311102
Tailgating,749.0,308,283.0,motorcycle,Inner,0.014360520372146978
Tailgating,749.0,295,329.0,person,Inner,0.6038118749969679
Tailgating,749.0,306,213.0,motorcycle,Inner,2.6186059918235163
Tailgating,749.0,203,330.0,motorcycle,Inner,0.019954706559399637
Tailgating,749.0,282,16.0,motorcycle,Outer,1.2832429793326066
Tailgating,749.0,16,7.0,car,Outer,0.9229440455541953
Tailgating,749.0,320,333.0,motorcycle,Outer,0.4863838800456055
Tailgating,749.0,294,254.0,car,Outer,3.1073432315798324
Tailgating,749.0,68,237.0,person,Outer,0.05411280213117277
Tailgating,749.0,237,282.0,motorcycle,Outer,2.8226191648167607
Tailgating,750.0,124,300.0,motorcycle,Inner,0.5917385916116038
Tailgating,750.0,308,301.0,motorcycle,Inner,1.8228595784829127
Tailgating,750.0,295,329.0,person,Inner,0.7006847088810182
Tailgating,750.0,306,213.0,motorcycle,Inner,2.5957467738693976
Tailgating,750.0,203,330.0,motorcycle,Inner,0.03422191038123692
Tailgating,750.0,282,16.0,motorcycle,Outer,1.2899611154271595
Tailgating,750.0,320,333.0,motorcycle,Outer,0.43484006986511164
Tailgating,750.0,294,254.0,car,Outer,3.130445284378338
Tailgating,750.0,68,237.0,person,Outer,0.06239613217378113
Tailgating,750.0,237,282.0,motorcycle,Outer,2.8237916844672837
Tailgating,751.0,124,300.0,motorcycle,Inner,0.5351854239670576
